episode,step,total_waiting_time,total_queue_length,avg_loss
190,1000,11275.0,36,2184863840.48
190,1100,15009.0,40,2069722472.08
190,1200,19422.0,49,2932673892.48
190,1300,24717.0,55,2766265473.16
190,1400,30468.0,61,2342299027.92
190,1500,36724.0,63,2246099504.44
190,1600,43054.0,64,3278279669.52
190,1700,49698.0,69,2915175555.22
190,1800,56872.0,74,1937705130.32
190,1900,64380.0,77,2086867024.58
190,2000,72198.0,79,2549441063.78
190,2100,80244.0,82,3114185950.68
190,2200,88484.0,83,1773178262.34
190,2300,97011.0,86,2299556986.86
190,2400,105611.0,86,3735272580.6
190,2500,114304.0,87,1536793906.28
190,2600,123067.0,88,2588714365.8
190,2700,131946.0,89,2320052341.7
190,2800,141026.0,93,2568301597.96
190,2900,150415.0,97,1995280830.6
190,3000,160311.0,101,2334328393.86
190,3100,170434.0,102,2224128149.98
190,3200,180646.0,103,2225501461.92
190,3300,191027.0,105,2880042089.08
190,3400,201572.0,107,3281019839.92
190,3500,212360.0,109,4221230408.56
191,0,0.0,0,4698008576.0
191,100,22.0,3,2630989511.7
191,200,123.0,8,2112615487.84
191,300,131.0,5,2127593294.44
191,400,54.0,5,2867043939.36
191,500,155.0,10,3776371068.18
191,600,622.0,12,3170123238.92
191,700,2435.0,22,2878381089.2
191,800,5419.0,36,2811922575.16
191,900,9019.0,37,2908501335.34
191,1000,12819.0,41,3079742886.32
191,1100,17054.0,45,1511803554.56
191,1200,22005.0,54,3123336489.08
191,1300,27768.0,60,2039921972.02
191,1400,34026.0,66,2956561981.66
191,1500,40785.0,68,2995787384.04
191,1600,47617.0,69,2657322128.52
191,1700,54767.0,74,3294921341.4
191,1800,62442.0,79,2688707734.96
191,1900,70452.0,82,3751834706.16
191,2000,78773.0,84,3426878306.64
191,2100,87319.0,87,1871753217.44
191,2200,96062.0,88,2270767504.16
191,2300,105091.0,91,2652583650.08
191,2400,114191.0,91,4473465252.64
191,2500,123384.0,92,1801311447.56
191,2600,132648.0,93,2025847570.54
191,2700,142030.0,94,3174047494.84
191,2800,151612.0,98,2998362277.92
191,2900,161506.0,101,3532140809.76
191,3000,171731.0,104,4022731287.02
191,3100,182154.0,105,2944706422.72
191,3200,192669.0,106,2093501724.92
191,3300,203330.0,107,2706723668.78
191,3400,214050.0,108,3759332149.68
191,3500,224941.0,110,2478848053.88
192,0,0.0,0,259374312.0
192,100,38.0,3,3283511915.16
192,200,140.0,9,2206471339.94
192,300,148.0,5,3351323800.64
192,400,55.0,7,2717489773.2
192,500,147.0,10,2450436696.6
192,600,451.0,9,2787765809.52
192,700,1506.0,23,2266150611.12
192,800,3987.0,35,2916182303.44
192,900,7334.0,35,2706675258.28
192,1000,10972.0,39,1986582265.28
192,1100,15106.0,44,3126439399.52
192,1200,19921.0,52,2605144736.96
192,1300,25582.0,59,2633565734.66
192,1400,31732.0,65,2061442682.82
192,1500,38387.0,67,2316363090.08
192,1600,45115.0,68,2513934382.68
192,1700,52154.0,73,3925105620.88
192,1800,59722.0,78,2209865793.06
192,1900,67592.0,80,3114384273.82
192,2000,75709.0,82,2552909018.26
192,2100,84053.0,85,3130828655.82
192,2200,92595.0,86,2809250132.16
192,2300,101420.0,89,2577962182.68
192,2400,110320.0,89,2851945716.64
192,2500,119312.0,90,3839074462.56
192,2600,128374.0,91,2921803770.46
192,2700,137554.0,92,2928425964.22
192,2800,146933.0,96,2639817415.6
192,2900,156625.0,100,3810853384.36
192,3000,166895.0,105,4353297105.56
192,3100,177421.0,106,2313325907.96
192,3200,188033.0,107,2481948243.44
192,3300,198794.0,108,1561664573.06
192,3400,209621.0,109,2715542367.66
192,3500,220610.0,111,2083418812.32
193,0,0.0,0,2495053296.0
193,100,22.0,2,3291747276.88
193,200,124.0,9,3069096877.8
193,300,128.0,5,3015833558.08
193,400,75.0,7,2409162379.92
193,500,154.0,10,1907185754.08
193,600,510.0,7,1490033961.2
193,700,1212.0,17,2766912373.4
193,800,3283.0,30,2815297913.76
193,900,6153.0,31,2140930138.76
193,1000,9363.0,34,3094952509.26
193,1100,12897.0,38,3484435934.24
193,1200,17150.0,47,3482080504.08
193,1300,22309.0,54,1441390332.04
193,1400,27956.0,60,3565432912.12
193,1500,34112.0,62,1952192425.2
193,1600,40339.0,63,2846570611.36
193,1700,46876.0,68,2722116911.22
193,1800,53939.0,73,2461053606.32
193,1900,61345.0,76,3372117803.92
193,2000,69058.0,78,2046324958.88
193,2100,77010.0,81,2632430327.84
193,2200,85249.0,83,2564528941.46
193,2300,93770.0,86,3170274110.42
193,2400,102370.0,86,3371560986.84
193,2500,111061.0,87,2671806871.0
193,2600,119821.0,88,3027242187.29
193,2700,128699.0,89,3009565943.35
193,2800,137774.0,93,3706419234.32
193,2900,147155.0,96,3252125175.12
193,3000,157146.0,103,2249834643.94
193,3100,167470.0,104,1361845642.6
193,3200,177971.0,106,1544180449.08
193,3300,188632.0,107,1680427356.32
193,3400,199352.0,108,2468146454.83
193,3500,210242.0,110,3249277419.16
194,0,0.0,0,3838593536.0
194,100,22.0,2,2206788664.24
194,200,162.0,7,2265732647.54
194,300,29.0,3,3152322552.72
194,400,116.0,7,2696856039.04
194,500,144.0,9,1760839163.56
194,600,367.0,7,2604795777.48
194,700,1240.0,20,2552348390.12
194,800,3615.0,32,3559397253.24
194,900,6385.0,30,3591296986.4
194,1000,9523.0,34,3781643632.32
194,1100,13001.0,38,1539074741.88
194,1200,17236.0,46,2679343846.9
194,1300,22295.0,53,1948600449.68
194,1400,27847.0,59,2673694875.62
194,1500,33904.0,61,2392842470.68
194,1600,40033.0,62,2468004770.88
194,1700,46476.0,67,2772494764.32
194,1800,53443.0,72,2814970515.54
194,1900,60749.0,75,3701871104.7
194,2000,68366.0,77,2875813446.2
194,2100,76218.0,80,3066852029.88
194,2200,84360.0,82,2357254773.0
194,2300,92787.0,85,2320180238.88
194,2400,101287.0,85,2783466603.18
194,2500,109878.0,86,1636616031.28
194,2600,118539.0,87,1667827645.05
194,2700,127318.0,88,1911067055.02
194,2800,136294.0,92,1842688545.5
194,2900,145583.0,96,2805715507.76
194,3000,155452.0,101,2870474625.06
194,3100,165577.0,102,3197481816.24
194,3200,175789.0,103,2833778325.24
194,3300,186148.0,104,3105670818.56
194,3400,196567.0,105,2527213852.66
194,3500,207155.0,107,2800048951.0
195,0,0.0,0,332823296.0
195,100,34.0,3,2471886424.14
195,200,125.0,5,2748559985.24
195,300,75.0,7,2987564644.6
195,400,59.0,6,2489993154.9
195,500,284.0,8,2889988370.78
195,600,848.0,16,1379544145.04
195,700,2769.0,24,3036845585.32
195,800,5698.0,35,2571300172.46
195,900,8825.0,33,2486240394.48
195,1000,12238.0,36,2820112894.12
195,1100,15970.0,40,1726676456.08
195,1200,20385.0,48,3082694499.32
195,1300,25685.0,55,2395539903.82
195,1400,31438.0,61,1927046975.4
195,1500,37692.0,63,4251137773.32
195,1600,44023.0,64,3240833550.6
195,1700,50669.0,69,3250314970.54
195,1800,57842.0,74,3072075968.36
195,1900,65350.0,77,2692979806.1
195,2000,73168.0,79,3269593018.48
195,2100,81215.0,81,2575447401.72
195,2200,88127.0,82,4139558674.08
195,2300,96554.0,85,2260020888.8
195,2400,105054.0,85,2598076612.92
195,2500,113647.0,86,1815363699.04
195,2600,122310.0,87,2214447652.48
195,2700,131090.0,88,3167839792.6
195,2800,140072.0,92,2258747825.8
195,2900,149368.0,96,1756495455.24
195,3000,159088.0,99,2717551698.56
195,3100,169010.0,100,2731453555.52
195,3200,179023.0,101,1630177236.14
195,3300,189203.0,103,3073986617.16
195,3400,199548.0,105,1829231194.32
195,3500,210136.0,107,3590880074.04
196,0,0.0,0,90833912.0
196,100,39.0,3,2361512258.26
196,200,109.0,7,2750235691.6
196,300,20.0,2,2248340578.04
196,400,113.0,6,4311212757.52
196,500,92.0,7,2407230520.62
196,600,588.0,9,3748516825.42
196,700,1435.0,19,3199725520.1
196,800,4343.0,36,2460049810.76
196,900,7706.0,35,3881388560.46
196,1000,11304.0,39,2831200471.34
196,1100,15335.0,44,3668805616.06
196,1200,20071.0,51,2716499520.56
196,1300,25627.0,57,3301976665.3
196,1400,31572.0,63,3474329625.32
196,1500,38026.0,65,2623019498.12
196,1600,44553.0,66,3307332888.84
196,1700,51390.0,71,2336952302.08
196,1800,58757.0,76,3052747803.78
196,1900,66426.0,78,2274433927.44
196,2000,74342.0,80,2594192836.44
196,2100,82487.0,82,2914978863.96
196,2200,90827.0,84,2931243113.82
196,2300,99453.0,87,3435575682.54
196,2400,108153.0,87,2554216236.3
196,2500,116944.0,88,4054522848.48
196,2600,125806.0,89,3313530690.36
196,2700,134786.0,90,3079111247.64
196,2800,143962.0,94,3328714576.08
196,2900,153450.0,97,2804457224.38
196,3000,163543.0,104,3314772537.44
196,3100,173968.0,105,2147448336.82
196,3200,184481.0,106,2265000669.56
196,3300,195142.0,107,2443964836.0
196,3400,205888.0,109,1570992383.0
196,3500,216869.0,111,3017023351.6
197,0,0.0,0,6212841280.0
197,100,21.0,2,2204164255.02
197,200,115.0,6,2315958214.8
197,300,77.0,7,2543270753.08
197,400,22.0,3,2531495298.12
197,500,200.0,10,3718514574.46
197,600,628.0,12,2866543320.1
197,700,1909.0,21,3045188147.84
197,800,4747.0,37,2105682758.8
197,900,8195.0,36,1815404638.32
197,1000,11891.0,40,3172140113.04
197,1100,16025.0,44,3419646177.8
197,1200,20868.0,53,2656472325.08
197,1300,26528.0,58,3257980978.68
197,1400,32579.0,64,2606853970.44
197,1500,39135.0,66,2536825433.48
197,1600,45765.0,67,3522114688.04
197,1700,52705.0,72,2343632587.8
197,1800,60173.0,77,2872187361.88
197,1900,67943.0,79,2405138026.22
197,2000,75961.0,81,1924984624.3
197,2100,84208.0,84,1746515232.3
197,2200,92649.0,85,2949642735.92
197,2300,101374.0,88,2616943420.14
197,2400,110174.0,88,2121668755.64
197,2500,119066.0,89,4169767381.4
197,2600,128029.0,90,3401902287.72
197,2700,137109.0,91,3133816193.36
197,2800,146387.0,95,1878571714.24
197,2900,155980.0,99,3258738285.06
197,3000,166079.0,103,1991546711.6
197,3100,176401.0,104,2293664287.48
197,3200,186816.0,105,2625799054.09
197,3300,197378.0,106,3023747647.9
197,3400,208024.0,108,3451551891.02
197,3500,218898.0,110,3691063359.0
198,0,0.0,0,99788508.0
198,100,22.0,2,3344491021.36
198,200,82.0,5,3769405369.4
198,300,85.0,5,3194687444.84
198,400,198.0,8,2574566795.14
198,500,560.0,13,4106710505.44
198,600,184.0,7,2669348724.04
198,700,577.0,16,3222068958.34
198,800,2457.0,31,2156414618.92
198,900,5324.0,30,3845922979.86
198,1000,8425.0,34,3144437939.84
198,1100,11959.0,38,2871141164.06
198,1200,16201.0,47,2691493787.3
198,1300,21259.0,53,2829063895.52
198,1400,26892.0,61,3194579813.0
198,1500,33148.0,63,2884031193.34
198,1600,39478.0,64,2818048316.6
198,1700,46122.0,69,2270381121.7
198,1800,53294.0,74,3376492417.44
198,1900,60802.0,77,3316749600.22
198,2000,68618.0,79,3545444967.8
198,2100,76665.0,82,2838233471.56
198,2200,84907.0,83,2920392357.76
198,2300,93431.0,86,1694858761.36
198,2400,102031.0,86,3072607970.94
198,2500,110722.0,87,2137186197.96
198,2600,119485.0,88,2498693429.56
198,2700,128364.0,89,2993336015.06
198,2800,137443.0,93,2840515763.52
198,2900,146835.0,97,1347203866.68
198,3000,156734.0,101,1314475336.92
198,3100,166858.0,102,3690171664.72
198,3200,177071.0,103,2456708356.08
198,3300,187451.0,105,3283990739.36
198,3400,197951.0,105,2474043095.22
198,3500,208518.0,106,2603054240.12
199,0,0.0,0,1828446192.0
199,100,22.0,3,3064124709.86
199,200,84.0,5,2508175327.1
199,300,20.0,2,3322510862.82
199,400,139.0,10,2619001138.02
199,500,82.0,12,1811557261.4
199,600,541.0,9,2976660228.06
199,700,1878.0,18,3833650621.17
199,800,4484.0,32,2777730388.7
199,900,7316.0,30,3928686214.76
199,1000,10452.0,34,4172985332.86
199,1100,13985.0,38,3084014274.1
199,1200,18196.0,46,3225616603.86
199,1300,23252.0,52,3953419922.24
199,1400,28700.0,58,2230967056.5
199,1500,34655.0,60,2438267959.16
199,1600,40682.0,61,2745586048.86
199,1700,47021.0,66,3599451848.58
199,1800,53885.0,71,3207271253.36
199,1900,61093.0,74,2423192818.98
199,2000,68609.0,76,3176324786.06
199,2100,76352.0,78,2290508456.7
199,2200,82959.0,79,2755122947.42
199,2300,91085.0,82,2907047699.54
199,2400,99285.0,82,3614384383.92
199,2500,107576.0,83,4051991181.94
199,2600,115937.0,84,2722630756.4
199,2700,124416.0,85,2240739253.34
199,2800,133092.0,89,3407398407.84
199,2900,142080.0,93,2598631062.46
199,3000,151674.0,99,2159565950.26
199,3100,161600.0,100,3710916093.74
199,3200,171614.0,101,1916817383.94
199,3300,181794.0,103,2242063885.08
199,3400,192138.0,105,2532214538.42
199,3500,202730.0,107,3003608312.3
200,0,0.0,0,318716536.0
200,100,110.0,5,2998235060.96
200,200,41.0,7,2907339708.38
200,300,140.0,8,1924964990.42
200,400,66.0,7,3625699049.34
200,500,48.0,5,4199189527.72
200,600,415.0,8,2575632060.7
200,700,1092.0,19,2728621409.4
200,800,3316.0,29,3259232802.38
200,900,6022.0,29,4503271885.12
200,1000,9030.0,32,3053503320.0
200,1100,12366.0,36,3274490635.46
200,1200,16427.0,45,3450009032.0
200,1300,21385.0,52,4663127924.42
200,1400,26832.0,58,2621495175.44
200,1500,32787.0,60,2370866513.4
200,1600,38817.0,61,3670533957.96
200,1700,45156.0,66,2838666791.26
200,1800,52021.0,71,2615664587.18
200,1900,59228.0,74,3342612700.44
200,2000,66741.0,76,2111312478.22
200,2100,74492.0,79,1987650427.28
200,2200,82531.0,81,2186659391.96
200,2300,90857.0,84,2476144796.58
200,2400,99257.0,84,1686726940.62
200,2500,107747.0,85,2019165567.5
200,2600,116309.0,86,3111846584.76
200,2700,124987.0,87,3104177209.04
200,2800,133865.0,91,3908751567.5
200,2900,143049.0,95,3385176356.2
200,3000,152838.0,101,2611980616.32
200,3100,162962.0,102,3284196729.24
200,3200,173174.0,103,2573523433.92
200,3300,183554.0,105,2999556921.12
200,3400,194099.0,107,2684987338.12
200,3500,204900.0,110,2190114228.74
201,0,0.0,0,192055776.0
201,100,22.0,2,2587569879.1
201,200,166.0,9,3154548741.52
201,300,30.0,3,3216372036.2
201,400,162.0,9,2773261283.8
201,500,520.0,10,2579574999.14
201,600,1719.0,18,3413646887.92
201,700,3737.0,26,3108091488.17
201,800,6737.0,38,2555833335.66
201,900,10471.0,39,2489130891.24
201,1000,14486.0,42,1754037525.74
201,1100,18821.0,46,3263245153.16
201,1200,23815.0,55,2990031039.28
201,1300,29603.0,59,1973212980.36
201,1400,35760.0,65,3270821679.16
201,1500,42416.0,67,1714524381.64
201,1600,49145.0,68,2988439522.92
201,1700,56189.0,73,2125403569.82
201,1800,63767.0,79,3932769079.5
201,1900,71709.0,82,2140807671.56
201,2000,80027.0,84,4048144196.24
201,2100,88574.0,87,3054563746.96
201,2200,97315.0,88,2620568106.56
201,2300,106343.0,91,2182833391.58
201,2400,115443.0,91,3157307120.02
201,2500,124635.0,92,2728667944.34
201,2600,133897.0,93,2669716276.52
201,2700,143278.0,94,2172053329.56
201,2800,152855.0,98,3884580290.5
201,2900,162750.0,102,3212233808.22
201,3000,173150.0,106,3439607445.74
201,3100,183776.0,107,1839478737.68
201,3200,194491.0,108,3263713716.96
201,3300,205416.0,111,3077493539.74
201,3400,216565.0,113,3281392233.4
201,3500,227957.0,115,2092054230.58
202,0,0.0,0,1518005472.0
202,100,22.0,2,2384196681.68
202,200,120.0,7,2107997109.52
202,300,90.0,7,2710338519.24
202,400,120.0,6,2329939915.9
202,500,51.0,8,2642129936.24
202,600,575.0,9,2227791380.36
202,700,1350.0,20,2635576707.6
202,800,3598.0,30,3555913064.58
202,900,6638.0,32,2667333118.54
202,1000,9903.0,35,3620727521.22
202,1100,13538.0,39,3313105834.68
202,1200,17932.0,48,2402435643.28
202,1300,23188.0,54,2544035090.66
202,1400,28834.0,60,2305186846.92
202,1500,34990.0,62,3421082890.3
202,1600,41219.0,63,2762750901.04
202,1700,47762.0,68,2396215731.74
202,1800,54826.0,73,2910197695.6
202,1900,62234.0,76,2251698107.96
202,2000,69947.0,78,2361280074.1
202,2100,77899.0,81,3261784750.48
202,2200,86137.0,83,4045373561.24
202,2300,94664.0,86,2344791131.64
202,2400,103264.0,86,2879779656.6
202,2500,111953.0,87,2553001569.52
202,2600,120714.0,88,2847750174.48
202,2700,129594.0,89,2291920436.36
202,2800,138671.0,93,3517827870.44
202,2900,148060.0,97,2483911926.58
202,3000,158052.0,103,2463210474.94
202,3100,168374.0,104,3965005601.82
202,3200,178789.0,105,3599519266.36
202,3300,189370.0,107,3900812228.66
202,3400,200118.0,109,2758584802.68
202,3500,211104.0,111,2464138884.4
203,0,0.0,0,7086656000.0
203,100,22.0,2,1613509667.16
203,200,104.0,5,3054817597.52
203,300,56.0,6,2278236338.8
203,400,76.0,5,2055491537.48
203,500,621.0,14,2787025496.12
203,600,1959.0,22,4138488848.94
203,700,2689.0,19,3523259532.08
203,800,2658.0,25,2200772925.36
203,900,4502.0,24,2971216933.02
203,1000,7118.0,28,2304958018.28
203,1100,9898.0,31,2547052119.98
203,1200,13332.0,39,2520495388.58
203,1300,17590.0,45,2900805885.1
203,1400,22429.0,52,2263457362.22
203,1500,27934.0,56,2677230116.0
203,1600,33677.0,60,2757933987.54
203,1700,39880.0,65,1856744375.86
203,1800,46657.0,70,1884167633.3
203,1900,53801.0,74,2804500255.2
203,2000,61322.0,76,2726040968.24
203,2100,69069.0,79,2688852715.88
203,2200,77012.0,80,2290326544.14
203,2300,85241.0,83,2642548012.52
203,2400,93541.0,83,2715653796.2
203,2500,101935.0,84,2517772738.52
203,2600,110399.0,85,2074378560.26
203,2700,118980.0,86,2645812844.1
203,2800,127762.0,90,1624835661.46
203,2900,136855.0,93,2572691939.56
203,3000,146273.0,95,2065808537.54
203,3100,155896.0,97,2546504426.3
203,3200,165608.0,98,3265590442.88
203,3300,175485.0,100,2609733548.02
203,3400,185485.0,100,3409776881.78
203,3500,195552.0,101,2040187255.24
204,0,0.0,0,262706824.0
204,100,41.0,3,2945332742.24
204,200,149.0,8,3193845358.96
204,300,50.0,6,2993982792.68
204,400,54.0,3,3280957376.76
204,500,85.0,6,3578546767.02
204,600,347.0,8,2828523654.92
204,700,1014.0,17,2257483180.72
204,800,2478.0,26,3024818318.68
204,900,5269.0,30,2132726801.86
204,1000,8367.0,34,2638123178.41
204,1100,11899.0,39,2913704658.0
204,1200,16068.0,46,2285016277.12
204,1300,21127.0,53,2263106104.12
204,1400,26754.0,61,3439923131.92
204,1500,33007.0,63,2054781783.24
204,1600,39335.0,64,2752270132.98
204,1700,45974.0,69,3199279948.66
204,1800,53135.0,74,2217793506.32
204,1900,60642.0,77,1732392793.32
204,2000,68454.0,79,3067388962.32
204,2100,76503.0,82,2178816010.5
204,2200,84839.0,84,4364582897.12
204,2300,93463.0,87,3117386217.96
204,2400,102163.0,87,2605352325.88
204,2500,110953.0,88,2131063575.16
204,2600,119812.0,89,1838869771.4
204,2700,128789.0,90,2309964206.36
204,2800,137962.0,94,2383444455.36
204,2900,147449.0,97,2085087980.82
204,3000,157535.0,104,2859865168.08
204,3100,167963.0,105,2443304566.72
204,3200,178608.0,108,2193895513.42
204,3300,189488.0,110,2636981993.6
204,3400,200488.0,110,2629097876.92
204,3500,211590.0,112,3183327967.92
205,0,0.0,0,858053852.0
205,100,40.0,3,2302740929.6
205,200,140.0,6,2802487490.76
205,300,85.0,7,3558869504.22
205,400,45.0,4,2302880658.62
205,500,102.0,5,2894289486.6
205,600,334.0,9,2904321706.52
205,700,1256.0,16,3041997805.6
205,800,3494.0,29,2711158669.76
205,900,6210.0,29,2704094007.52
205,1000,9209.0,33,2564425467.86
205,1100,12641.0,37,3712966002.48
205,1200,16730.0,45,2963697556.12
205,1300,21689.0,52,2737624323.88
205,1400,27141.0,58,2280726748.06
205,1500,33095.0,60,2882296346.6
205,1600,39124.0,61,3216289719.47
205,1700,45466.0,66,1962039863.0
205,1800,52331.0,71,2050606289.72
205,1900,59537.0,74,2602313457.4
205,2000,67054.0,76,2330191566.32
205,2100,74805.0,79,2157632722.7
205,2200,82844.0,81,1993434016.0
205,2300,91170.0,84,3907746804.86
205,2400,99570.0,84,2330332749.44
205,2500,108061.0,85,2740908800.36
205,2600,116621.0,86,2393975028.52
205,2700,125301.0,87,2358401272.46
205,2800,134176.0,91,3167669993.96
205,2900,143363.0,94,2182496393.76
205,3000,153153.0,101,2766353585.84
205,3100,163279.0,102,2439433712.96
205,3200,173495.0,103,2397086316.52
205,3300,183874.0,105,2330127663.6
205,3400,194395.0,106,2784815807.12
205,3500,205084.0,108,2148239488.56
206,0,0.0,0,2523661216.0
206,100,38.0,3,3151629219.84
206,200,119.0,5,2307232435.48
206,300,58.0,6,2646533047.42
206,400,43.0,5,3263771243.54
206,500,98.0,7,2363671904.88
206,600,380.0,10,3512150112.84
206,700,1327.0,17,2408945724.34
206,800,3632.0,31,2006393363.52
206,900,6357.0,29,3310460422.6
206,1000,9394.0,33,2184246128.68
206,1100,12826.0,37,3828407632.56
206,1200,16896.0,46,2319584430.0
206,1300,21857.0,52,2555610273.32
206,1400,27306.0,58,3860509734.84
206,1500,33262.0,60,3641641645.84
206,1600,39291.0,61,2381244182.36
206,1700,45629.0,66,2966622285.58
206,1800,52491.0,71,2437753103.8
206,1900,59698.0,74,3716093627.98
206,2000,67212.0,76,3765332961.0
206,2100,73731.0,78,3548663720.86
206,2200,81669.0,80,3245642411.76
206,2300,89891.0,83,2437166318.84
206,2400,98191.0,83,3249859085.52
206,2500,106583.0,84,2432387868.36
206,2600,115044.0,85,2356694034.12
206,2700,123622.0,86,2319779233.02
206,2800,132400.0,90,3471141568.12
206,2900,141487.0,93,3057513759.76
206,3000,151177.0,100,2274960371.0
206,3100,161202.0,101,2095673961.44
206,3200,171315.0,102,3520699886.32
206,3300,181575.0,103,2267099162.74
206,3400,191895.0,104,3189739574.08
206,3500,202385.0,106,2084857571.28
207,0,0.0,0,1550608320.0
